clf,dataset_name,dataset_type,auc,distances
RISF,BZR,graph,0.9354,Manh_Degr_NetL
RISF,BZR,graph,0.8583,Manh_Degr_NetL
RISF,BZR,graph,0.9125,Manh_Degr_Eucl
RISF,BZR,graph,0.7688,Manh_Degr_Eucl
RISF,BZR,graph,0.8188,Manh_Degr_Eucl
RISF,BZR,graph,0.9458,Manh_Degr_Eucl
RISF,BZR,graph,0.7771,Manh_Degr_Eucl
RISF,BZR,graph,0.8917,Manh_Degr
RISF,BZR,graph,0.7958,Manh_Degr
RISF,BZR,graph,0.8312,Manh_Degr
RISF,BZR,graph,0.9271,Manh_Degr
RISF,BZR,graph,0.8417,Manh_Degr
RISF,BZR,graph,0.5958,Manh_NetL_Eucl
RISF,BZR,graph,0.4521,Manh_NetL_Eucl
RISF,BZR,graph,0.6667,Manh_NetL_Eucl
RISF,BZR,graph,0.8375,Manh_NetL_Eucl
RISF,BZR,graph,0.725,Manh_NetL_Eucl
RISF,BZR,graph,0.6188,Manh_NetL
RISF,BZR,graph,0.5146,Manh_NetL
RISF,BZR,graph,0.6833,Manh_NetL
RISF,BZR,graph,0.8292,Manh_NetL
RISF,BZR,graph,0.6875,Manh_NetL
RISF,BZR,graph,0.6333,Manh_Eucl
RISF,BZR,graph,0.5458,Manh_Eucl
RISF,BZR,graph,0.7104,Manh_Eucl
RISF,BZR,graph,0.8292,Manh_Eucl
RISF,BZR,graph,0.6333,Manh_Eucl
RISF,BZR,graph,0.6396,Manh
RISF,BZR,graph,0.5979,Manh
RISF,BZR,graph,0.7208,Manh
RISF,BZR,graph,0.7167,Manh
RISF,BZR,graph,0.6667,Manh
RISF,BZR,graph,0.8625,NetS_Degr_NetL
RISF,BZR,graph,0.7521,NetS_Degr_NetL
RISF,BZR,graph,0.75,NetS_Degr_NetL
RISF,BZR,graph,0.9167,NetS_Degr_NetL
RISF,BZR,graph,0.7917,NetS_Degr_NetL
RISF,BZR,graph,0.8688,NetS_Degr_Eucl
RISF,BZR,graph,0.7375,NetS_Degr_Eucl
RISF,BZR,graph,0.6312,NetS_Degr_Eucl
RISF,BZR,graph,0.5146,NetS_Degr_Eucl
RISF,BZR,graph,0.7375,NetS_Degr_Eucl
RISF,BZR,graph,0.7875,NetS_Degr
RISF,BZR,graph,0.7167,NetS_Degr
RISF,BZR,graph,0.6042,NetS_Degr
RISF,BZR,graph,0.5729,NetS_Degr
RISF,BZR,graph,0.7687,NetS_Degr
RISF,BZR,graph,0.5833,NetS_NetL_Eucl
RISF,BZR,graph,0.5458,NetS_NetL_Eucl
RISF,BZR,graph,0.5812,NetS_NetL_Eucl
RISF,BZR,graph,0.9042,NetS_NetL_Eucl
RISF,BZR,graph,0.675,NetS_NetL_Eucl
RISF,BZR,graph,0.6583,NetS_NetL
RISF,BZR,graph,0.5,NetS_NetL
RISF,BZR,graph,0.675,NetS_NetL
RISF,BZR,graph,0.9062,NetS_NetL
RISF,BZR,graph,0.6563,NetS_NetL
RISF,BZR,graph,0.4938,NetS_Eucl
RISF,BZR,graph,0.3875,NetS_Eucl
RISF,BZR,graph,0.3146,NetS_Eucl
RISF,BZR,graph,0.3688,NetS_Eucl
RISF,BZR,graph,0.6375,NetS_Eucl
RISF,BZR,graph,0.3833,NetS
RISF,BZR,graph,0.275,NetS
RISF,BZR,graph,0.2438,NetS
RISF,BZR,graph,0.2708,NetS
RISF,BZR,graph,0.3896,NetS
RISF,BZR,graph,0.8062,Degr_NetL_Eucl
RISF,BZR,graph,0.7844,Degr_NetL_Eucl
RISF,BZR,graph,0.8167,Degr_NetL_Eucl
RISF,BZR,graph,0.9104,Degr_NetL_Eucl
RISF,BZR,graph,0.7896,Degr_NetL_Eucl
RISF,BZR,graph,0.8854,Degr_NetL
RISF,BZR,graph,0.8208,Degr_NetL
RISF,BZR,graph,0.8333,Degr_NetL
RISF,BZR,graph,0.9333,Degr_NetL
RISF,BZR,graph,0.8167,Degr_NetL
RISF,BZR,graph,0.8792,Degr_Eucl
RISF,BZR,graph,0.7948,Degr_Eucl
RISF,BZR,graph,0.7615,Degr_Eucl
RISF,BZR,graph,0.6958,Degr_Eucl
RISF,BZR,graph,0.8167,Degr_Eucl
RISF,BZR,graph,0.8792,Degr
RISF,BZR,graph,0.7552,Degr
RISF,BZR,graph,0.7198,Degr
RISF,BZR,graph,0.7396,Degr
RISF,BZR,graph,0.8062,Degr
RISF,BZR,graph,0.5271,NetL_Eucl
RISF,BZR,graph,0.525,NetL_Eucl
RISF,BZR,graph,0.6125,NetL_Eucl
RISF,BZR,graph,0.9083,NetL_Eucl
RISF,BZR,graph,0.5583,NetL_Eucl
RISF,BZR,graph,0.5208,NetL
RISF,BZR,graph,0.4917,NetL
RISF,BZR,graph,0.6771,NetL
RISF,BZR,graph,0.8271,NetL
RISF,BZR,graph,0.6396,NetL
RISF,BZR,graph,0.5677,Eucl
RISF,BZR,graph,0.5875,Eucl
RISF,BZR,graph,0.6677,Eucl
RISF,BZR,graph,0.801,Eucl
RISF,BZR,graph,0.575,Eucl
RISF,DHFR,graph,0.5334,Ipse_Port_Manh
RISF,DHFR,graph,0.3741,Ipse_Port_Manh
RISF,DHFR,graph,0.4337,Ipse_Port_Manh
RISF,DHFR,graph,0.4923,Ipse_Port_Manh
RISF,DHFR,graph,0.2158,Ipse_Port_Manh
RISF,DHFR,graph,0.3967,Ipse_Port_NetS
RISF,DHFR,graph,0.2693,Ipse_Port_NetS
RISF,DHFR,graph,0.4604,Ipse_Port_NetS
RISF,DHFR,graph,0.4286,Ipse_Port_NetS
RISF,DHFR,graph,0.3073,Ipse_Port_NetS
RISF,DHFR,graph,0.444,Ipse_Port_Degr
RISF,DHFR,graph,0.1768,Ipse_Port_Degr
RISF,DHFR,graph,0.4419,Ipse_Port_Degr
RISF,DHFR,graph,0.4409,Ipse_Port_Degr
RISF,DHFR,graph,0.1757,Ipse_Port_Degr
RISF,DHFR,graph,0.5334,Ipse_Port_NetL
RISF,DHFR,graph,0.3155,Ipse_Port_NetL
RISF,DHFR,graph,0.4964,Ipse_Port_NetL
RISF,DHFR,graph,0.4974,Ipse_Port_NetL
RISF,DHFR,graph,0.2333,Ipse_Port_NetL
RISF,DHFR,graph,0.4645,Ipse_Port_Eucl
RISF,DHFR,graph,0.2724,Ipse_Port_Eucl
RISF,DHFR,graph,0.4604,Ipse_Port_Eucl
RISF,DHFR,graph,0.5673,Ipse_Port_Eucl
RISF,DHFR,graph,0.2467,Ipse_Port_Eucl
RISF,DHFR,graph,0.4584,Ipse_Port
RISF,DHFR,graph,0.2816,Ipse_Port
RISF,DHFR,graph,0.4707,Ipse_Port
RISF,DHFR,graph,0.5612,Ipse_Port
RISF,DHFR,graph,0.1973,Ipse_Port
RISF,DHFR,graph,0.4101,Ipse_Manh_NetS
RISF,DHFR,graph,0.2477,Ipse_Manh_NetS
RISF,DHFR,graph,0.3474,Ipse_Manh_NetS
RISF,DHFR,graph,0.4255,Ipse_Manh_NetS
RISF,DHFR,graph,0.1521,Ipse_Manh_NetS
RISF,DHFR,graph,0.4265,Ipse_Manh_Degr
RISF,DHFR,graph,0.2754,Ipse_Manh_Degr
RISF,DHFR,graph,0.4234,Ipse_Manh_Degr
RISF,DHFR,graph,0.4707,Ipse_Manh_Degr
RISF,DHFR,graph,0.1891,Ipse_Manh_Degr
RISF,DHFR,graph,0.5488,Ipse_Manh_NetL
RISF,DHFR,graph,0.2878,Ipse_Manh_NetL
RISF,DHFR,graph,0.4142,Ipse_Manh_NetL
RISF,DHFR,graph,0.4286,Ipse_Manh_NetL
RISF,DHFR,graph,0.2045,Ipse_Manh_NetL
RISF,DHFR,graph,0.4779,Ipse_Manh_Eucl
RISF,DHFR,graph,0.2415,Ipse_Manh_Eucl
RISF,DHFR,graph,0.3505,Ipse_Manh_Eucl
RISF,DHFR,graph,0.4604,Ipse_Manh_Eucl
RISF,DHFR,graph,0.222,Ipse_Manh_Eucl
RISF,DHFR,graph,0.519,Ipse_Manh
RISF,DHFR,graph,0.2713,Ipse_Manh
RISF,DHFR,graph,0.3104,Ipse_Manh
RISF,DHFR,graph,0.4399,Ipse_Manh
RISF,DHFR,graph,0.1727,Ipse_Manh
RISF,DHFR,graph,0.4378,Ipse_NetS_Degr
RISF,DHFR,graph,0.3032,Ipse_NetS_Degr
RISF,DHFR,graph,0.4152,Ipse_NetS_Degr
RISF,DHFR,graph,0.4584,Ipse_NetS_Degr
RISF,DHFR,graph,0.184,Ipse_NetS_Degr
RISF,DHFR,graph,0.5396,Ipse_NetS_NetL
RISF,DHFR,graph,0.298,Ipse_NetS_NetL
RISF,DHFR,graph,0.3782,Ipse_NetS_NetL
RISF,DHFR,graph,0.5899,Ipse_NetS_NetL
RISF,DHFR,graph,0.2179,Ipse_NetS_NetL
RISF,DHFR,graph,0.3453,Ipse_NetS_Eucl
RISF,DHFR,graph,0.3237,Ipse_NetS_Eucl
RISF,DHFR,graph,0.407,Ipse_NetS_Eucl
RISF,DHFR,graph,0.37,Ipse_NetS_Eucl
RISF,DHFR,graph,0.1994,Ipse_NetS_Eucl
RISF,DHFR,graph,0.3813,Ipse_NetS
RISF,DHFR,graph,0.2559,Ipse_NetS
RISF,DHFR,graph,0.3905,Ipse_NetS
RISF,DHFR,graph,0.3566,Ipse_NetS
RISF,DHFR,graph,0.223,Ipse_NetS
RISF,DHFR,graph,0.5005,Ipse_Degr_NetL
RISF,DHFR,graph,0.2086,Ipse_Degr_NetL
RISF,DHFR,graph,0.3792,Ipse_Degr_NetL
RISF,DHFR,graph,0.5221,Ipse_Degr_NetL
RISF,DHFR,graph,0.1871,Ipse_Degr_NetL
RISF,DHFR,graph,0.3998,Ipse_Degr_Eucl
RISF,DHFR,graph,0.1418,Ipse_Degr_Eucl
RISF,DHFR,graph,0.3094,Ipse_Degr_Eucl
RISF,DHFR,graph,0.4419,Ipse_Degr_Eucl
RISF,DHFR,graph,0.1357,Ipse_Degr_Eucl
RISF,DHFR,graph,0.4409,Ipse_Degr
RISF,DHFR,graph,0.1963,Ipse_Degr
RISF,DHFR,graph,0.3237,Ipse_Degr
RISF,DHFR,graph,0.5046,Ipse_Degr
RISF,DHFR,graph,0.1408,Ipse_Degr
RISF,DHFR,graph,0.5324,Ipse_NetL_Eucl
RISF,DHFR,graph,0.3032,Ipse_NetL_Eucl
RISF,DHFR,graph,0.3751,Ipse_NetL_Eucl
RISF,DHFR,graph,0.4573,Ipse_NetL_Eucl
RISF,DHFR,graph,0.1942,Ipse_NetL_Eucl
RISF,DHFR,graph,0.5663,Ipse_NetL
RISF,DHFR,graph,0.4132,Ipse_NetL
RISF,DHFR,graph,0.3566,Ipse_NetL
RISF,DHFR,graph,0.4687,Ipse_NetL
RISF,DHFR,graph,0.1799,Ipse_NetL
RISF,DHFR,graph,0.4347,Ipse_Eucl
RISF,DHFR,graph,0.3402,Ipse_Eucl
RISF,DHFR,graph,0.3659,Ipse_Eucl
RISF,DHFR,graph,0.4255,Ipse_Eucl
RISF,DHFR,graph,0.2487,Ipse_Eucl
RISF,DHFR,graph,0.5077,Ipse
RISF,DHFR,graph,0.3124,Ipse
RISF,DHFR,graph,0.3535,Ipse
RISF,DHFR,graph,0.482,Ipse
RISF,DHFR,graph,0.2857,Ipse
RISF,DHFR,graph,0.5051,Port_Manh_NetS
RISF,DHFR,graph,0.3767,Port_Manh_NetS
RISF,DHFR,graph,0.4234,Port_Manh_NetS
RISF,DHFR,graph,0.482,Port_Manh_NetS
RISF,DHFR,graph,0.2821,Port_Manh_NetS
RISF,DHFR,graph,0.4979,Port_Manh_Degr
RISF,DHFR,graph,0.2153,Port_Manh_Degr
RISF,DHFR,graph,0.4265,Port_Manh_Degr
RISF,DHFR,graph,0.5067,Port_Manh_Degr
RISF,DHFR,graph,0.205,Port_Manh_Degr
RISF,DHFR,graph,0.5709,Port_Manh_NetL
RISF,DHFR,graph,0.3222,Port_Manh_NetL
RISF,DHFR,graph,0.5673,Port_Manh_NetL
RISF,DHFR,graph,0.5817,Port_Manh_NetL
RISF,DHFR,graph,0.3325,Port_Manh_NetL
RISF,DHFR,graph,0.5812,Port_Manh_Eucl
RISF,DHFR,graph,0.3695,Port_Manh_Eucl
RISF,DHFR,graph,0.5252,Port_Manh_Eucl
RISF,DHFR,graph,0.6465,Port_Manh_Eucl
RISF,DHFR,graph,0.3499,Port_Manh_Eucl
RISF,DHFR,graph,0.5288,Port_Manh
RISF,DHFR,graph,0.3438,Port_Manh
RISF,DHFR,graph,0.4347,Port_Manh
RISF,DHFR,graph,0.5211,Port_Manh
RISF,DHFR,graph,0.2924,Port_Manh
RISF,DHFR,graph,0.3993,Port_NetS_Degr
RISF,DHFR,graph,0.3078,Port_NetS_Degr
RISF,DHFR,graph,0.3433,Port_NetS_Degr
RISF,DHFR,graph,0.4471,Port_NetS_Degr
RISF,DHFR,graph,0.2379,Port_NetS_Degr
RISF,DHFR,graph,0.574,Port_NetS_NetL
RISF,DHFR,graph,0.3376,Port_NetS_NetL
RISF,DHFR,graph,0.4491,Port_NetS_NetL
RISF,DHFR,graph,0.4974,Port_NetS_NetL
RISF,DHFR,graph,0.2801,Port_NetS_NetL
RISF,DHFR,graph,0.5349,Port_NetS_Eucl
RISF,DHFR,graph,0.3818,Port_NetS_Eucl
RISF,DHFR,graph,0.5015,Port_NetS_Eucl
RISF,DHFR,graph,0.4327,Port_NetS_Eucl
RISF,DHFR,graph,0.2338,Port_NetS_Eucl
RISF,DHFR,graph,0.3736,Port_NetS
RISF,DHFR,graph,0.3792,Port_NetS
RISF,DHFR,graph,0.4728,Port_NetS
RISF,DHFR,graph,0.4275,Port_NetS
RISF,DHFR,graph,0.3232,Port_NetS
RISF,DHFR,graph,0.538,Port_Degr_NetL
RISF,DHFR,graph,0.2523,Port_Degr_NetL
RISF,DHFR,graph,0.4687,Port_Degr_NetL
RISF,DHFR,graph,0.5694,Port_Degr_NetL
RISF,DHFR,graph,0.2112,Port_Degr_NetL
RISF,DHFR,graph,0.4702,Port_Degr_Eucl
RISF,DHFR,graph,0.2174,Port_Degr_Eucl
RISF,DHFR,graph,0.4337,Port_Degr_Eucl
RISF,DHFR,graph,0.5396,Port_Degr_Eucl
RISF,DHFR,graph,0.2256,Port_Degr_Eucl
RISF,DHFR,graph,0.4794,Port_Degr
RISF,DHFR,graph,0.1444,Port_Degr
RISF,DHFR,graph,0.4029,Port_Degr
RISF,DHFR,graph,0.5622,Port_Degr
RISF,DHFR,graph,0.205,Port_Degr
RISF,DHFR,graph,0.5761,Port_NetL_Eucl
RISF,DHFR,graph,0.3767,Port_NetL_Eucl
RISF,DHFR,graph,0.593,Port_NetL_Eucl
RISF,DHFR,graph,0.5673,Port_NetL_Eucl
RISF,DHFR,graph,0.3808,Port_NetL_Eucl
RISF,DHFR,graph,0.4897,Port_NetL
RISF,DHFR,graph,0.4424,Port_NetL
RISF,DHFR,graph,0.5334,Port_NetL
RISF,DHFR,graph,0.6208,Port_NetL
RISF,DHFR,graph,0.3715,Port_NetL
RISF,DHFR,graph,0.4599,Port_Eucl
RISF,DHFR,graph,0.3674,Port_Eucl
RISF,DHFR,graph,0.5725,Port_Eucl
RISF,DHFR,graph,0.6331,Port_Eucl
RISF,DHFR,graph,0.3705,Port_Eucl
RISF,DHFR,graph,0.4455,Port
RISF,DHFR,graph,0.3654,Port
RISF,DHFR,graph,0.5694,Port
RISF,DHFR,graph,0.6156,Port
RISF,DHFR,graph,0.3664,Port
RISF,DHFR,graph,0.5031,Manh_NetS_Degr
RISF,DHFR,graph,0.276,Manh_NetS_Degr
RISF,DHFR,graph,0.3402,Manh_NetS_Degr
RISF,DHFR,graph,0.444,Manh_NetS_Degr
RISF,DHFR,graph,0.1208,Manh_NetS_Degr
RISF,DHFR,graph,0.4476,Manh_NetS_NetL
RISF,DHFR,graph,0.4065,Manh_NetS_NetL
RISF,DHFR,graph,0.3638,Manh_NetS_NetL
RISF,DHFR,graph,0.4132,Manh_NetS_NetL
RISF,DHFR,graph,0.3222,Manh_NetS_NetL
RISF,DHFR,graph,0.4949,Manh_NetS_Eucl
RISF,DHFR,graph,0.3849,Manh_NetS_Eucl
RISF,DHFR,graph,0.3011,Manh_NetS_Eucl
RISF,DHFR,graph,0.3597,Manh_NetS_Eucl
RISF,DHFR,graph,0.1876,Manh_NetS_Eucl
RISF,DHFR,graph,0.4024,Manh_NetS
RISF,DHFR,graph,0.2718,Manh_NetS
RISF,DHFR,graph,0.3052,Manh_NetS
RISF,DHFR,graph,0.3237,Manh_NetS
RISF,DHFR,graph,0.2338,Manh_NetS
RISF,DHFR,graph,0.4599,Manh_Degr_NetL
RISF,DHFR,graph,0.3027,Manh_Degr_NetL
RISF,DHFR,graph,0.298,Manh_Degr_NetL
RISF,DHFR,graph,0.481,Manh_Degr_NetL
RISF,DHFR,graph,0.1608,Manh_Degr_NetL
RISF,DHFR,graph,0.4373,Manh_Degr_Eucl
RISF,DHFR,graph,0.2163,Manh_Degr_Eucl
RISF,DHFR,graph,0.3083,Manh_Degr_Eucl
RISF,DHFR,graph,0.4707,Manh_Degr_Eucl
RISF,DHFR,graph,0.2133,Manh_Degr_Eucl
RISF,DHFR,graph,0.4753,Manh_Degr
RISF,DHFR,graph,0.1958,Manh_Degr
RISF,DHFR,graph,0.3556,Manh_Degr
RISF,DHFR,graph,0.446,Manh_Degr
RISF,DHFR,graph,0.1187,Manh_Degr
RISF,DHFR,graph,0.5678,Manh_NetL_Eucl
RISF,DHFR,graph,0.388,Manh_NetL_Eucl
RISF,DHFR,graph,0.406,Manh_NetL_Eucl
RISF,DHFR,graph,0.5581,Manh_NetL_Eucl
RISF,DHFR,graph,0.3284,Manh_NetL_Eucl
RISF,DHFR,graph,0.5781,Manh_NetL
RISF,DHFR,graph,0.2842,Manh_NetL
RISF,DHFR,graph,0.4933,Manh_NetL
RISF,DHFR,graph,0.5067,Manh_NetL
RISF,DHFR,graph,0.4003,Manh_NetL
RISF,DHFR,graph,0.4825,Manh_Eucl
RISF,DHFR,graph,0.2287,Manh_Eucl
RISF,DHFR,graph,0.37,Manh_Eucl
RISF,DHFR,graph,0.4748,Manh_Eucl
RISF,DHFR,graph,0.2955,Manh_Eucl
RISF,DHFR,graph,0.5041,Manh
RISF,DHFR,graph,0.1783,Manh
RISF,DHFR,graph,0.4306,Manh
RISF,DHFR,graph,0.483,Manh
RISF,DHFR,graph,0.314,Manh
RISF,DHFR,graph,0.4085,NetS_Degr_NetL
RISF,DHFR,graph,0.2585,NetS_Degr_NetL
RISF,DHFR,graph,0.3597,NetS_Degr_NetL
RISF,DHFR,graph,0.4892,NetS_Degr_NetL
RISF,DHFR,graph,0.1362,NetS_Degr_NetL
RISF,DHFR,graph,0.3726,NetS_Degr_Eucl
RISF,DHFR,graph,0.1593,NetS_Degr_Eucl
RISF,DHFR,graph,0.3186,NetS_Degr_Eucl
RISF,DHFR,graph,0.3787,NetS_Degr_Eucl
RISF,DHFR,graph,0.1701,NetS_Degr_Eucl
RISF,DHFR,graph,0.3808,NetS_Degr
RISF,DHFR,graph,0.2133,NetS_Degr
RISF,DHFR,graph,0.3227,NetS_Degr
RISF,DHFR,graph,0.3428,NetS_Degr
RISF,DHFR,graph,0.1372,NetS_Degr
RISF,DHFR,graph,0.5154,NetS_NetL_Eucl
RISF,DHFR,graph,0.3623,NetS_NetL_Eucl
RISF,DHFR,graph,0.4502,NetS_NetL_Eucl
RISF,DHFR,graph,0.4615,NetS_NetL_Eucl
RISF,DHFR,graph,0.2605,NetS_NetL_Eucl
RISF,DHFR,graph,0.4764,NetS_NetL
RISF,DHFR,graph,0.3479,NetS_NetL
RISF,DHFR,graph,0.3792,NetS_NetL
RISF,DHFR,graph,0.3782,NetS_NetL
RISF,DHFR,graph,0.2924,NetS_NetL
RISF,DHFR,graph,0.1814,NetS_Eucl
RISF,DHFR,graph,0.3078,NetS_Eucl
RISF,DHFR,graph,0.3577,NetS_Eucl
RISF,DHFR,graph,0.147,NetS_Eucl
RISF,DHFR,graph,0.2605,NetS_Eucl
RISF,DHFR,graph,0.3366,NetS
RISF,DHFR,graph,0.3952,NetS
RISF,DHFR,graph,0.446,NetS
RISF,DHFR,graph,0.2837,NetS
RISF,DHFR,graph,0.2585,NetS
RISF,DHFR,graph,0.5576,Degr_NetL_Eucl
RISF,DHFR,graph,0.2076,Degr_NetL_Eucl
RISF,DHFR,graph,0.4157,Degr_NetL_Eucl
RISF,DHFR,graph,0.4373,Degr_NetL_Eucl
RISF,DHFR,graph,0.1917,Degr_NetL_Eucl
RISF,DHFR,graph,0.4589,Degr_NetL
RISF,DHFR,graph,0.1896,Degr_NetL
RISF,DHFR,graph,0.3541,Degr_NetL
RISF,DHFR,graph,0.501,Degr_NetL
RISF,DHFR,graph,0.2328,Degr_NetL
RISF,DHFR,graph,0.4286,Degr_Eucl
RISF,DHFR,graph,0.1197,Degr_Eucl
RISF,DHFR,graph,0.3104,Degr_Eucl
RISF,DHFR,graph,0.3895,Degr_Eucl
RISF,DHFR,graph,0.1619,Degr_Eucl
RISF,DHFR,graph,0.4532,Degr
RISF,DHFR,graph,0.0843,Degr
RISF,DHFR,graph,0.3916,Degr
RISF,DHFR,graph,0.4096,Degr
RISF,DHFR,graph,0.1557,Degr
RISF,DHFR,graph,0.6079,NetL_Eucl
RISF,DHFR,graph,0.4157,NetL_Eucl
RISF,DHFR,graph,0.4923,NetL_Eucl
RISF,DHFR,graph,0.5175,NetL_Eucl
RISF,DHFR,graph,0.3212,NetL_Eucl
RISF,DHFR,graph,0.5555,NetL
RISF,DHFR,graph,0.4599,NetL
RISF,DHFR,graph,0.2898,NetL
RISF,DHFR,graph,0.4522,NetL
RISF,DHFR,graph,0.3746,NetL
RISF,DHFR,graph,0.5498,Eucl
RISF,DHFR,graph,0.5159,Eucl
RISF,DHFR,graph,0.3952,Eucl
RISF,DHFR,graph,0.4517,Eucl
RISF,DHFR,graph,0.2246,Eucl
