clf,dataset_name,dataset_type,auc,distances
RSIF,COX2,graph,0.4718,NetS_Degr
RSIF,COX2,graph,0.4927,NetS_Degr
RSIF,COX2,graph,0.5864,NetS_Degr
RSIF,COX2,graph,0.53,NetS_Degr
RSIF,COX2,graph,0.63,NetS_Degr
RSIF,COX2,graph,0.71,NetS_Degr
RSIF,COX2,graph,0.4755,NetS_Degr
RSIF,COX2,graph,0.6718,NetS_Degr
RSIF,COX2,graph,0.5236,NetS_Degr
RSIF,COX2,graph,0.6418,NetS_NetL_Nume
RSIF,COX2,graph,0.5718,NetS_NetL_Nume
RSIF,COX2,graph,0.6436,NetS_NetL_Nume
RSIF,COX2,graph,0.59,NetS_NetL_Nume
RSIF,COX2,graph,0.4591,NetS_NetL_Nume
RSIF,COX2,graph,0.3727,NetS_NetL_Nume
RSIF,COX2,graph,0.6482,NetS_NetL_Nume
RSIF,COX2,graph,0.6109,NetS_NetL_Nume
RSIF,COX2,graph,0.6482,NetS_NetL_Nume
RSIF,COX2,graph,0.4127,NetS_NetL_Nume
RSIF,COX2,graph,0.64,NetS_NetL
RSIF,COX2,graph,0.6318,NetS_NetL
RSIF,COX2,graph,0.5982,NetS_NetL
RSIF,COX2,graph,0.5955,NetS_NetL
RSIF,COX2,graph,0.4518,NetS_NetL
RSIF,COX2,graph,0.5545,NetS_NetL
RSIF,COX2,graph,0.6427,NetS_NetL
RSIF,COX2,graph,0.5445,NetS_NetL
RSIF,COX2,graph,0.5845,NetS_NetL
RSIF,COX2,graph,0.3982,NetS_NetL
RSIF,COX2,graph,0.6273,NetS_Nume
RSIF,COX2,graph,0.5864,NetS_Nume
RSIF,COX2,graph,0.5564,NetS_Nume
RSIF,COX2,graph,0.6064,NetS_Nume
RSIF,COX2,graph,0.4755,NetS_Nume
RSIF,COX2,graph,0.4909,NetS_Nume
RSIF,COX2,graph,0.6373,NetS_Nume
RSIF,COX2,graph,0.5836,NetS_Nume
RSIF,COX2,graph,0.63,NetS_Nume
RSIF,COX2,graph,0.4036,NetS_Nume
RSIF,COX2,graph,0.5827,NetS
RSIF,COX2,graph,0.5827,NetS
RSIF,COX2,graph,0.5745,NetS
RSIF,COX2,graph,0.5827,NetS
RSIF,COX2,graph,0.4282,NetS
RSIF,COX2,graph,0.6482,NetS
RSIF,COX2,graph,0.6336,NetS
RSIF,COX2,graph,0.3555,NetS
RSIF,COX2,graph,0.5464,NetS
RSIF,COX2,graph,0.4855,NetS
RSIF,COX2,graph,0.6309,Degr_NetL_Nume
RSIF,COX2,graph,0.5227,Degr_NetL_Nume
RSIF,COX2,graph,0.5509,Degr_NetL_Nume
RSIF,COX2,graph,0.6518,Degr_NetL_Nume
RSIF,COX2,graph,0.6264,Degr_NetL_Nume
RSIF,COX2,graph,0.5255,Degr_NetL_Nume
RSIF,COX2,graph,0.6773,Degr_NetL_Nume
RSIF,COX2,graph,0.6855,Degr_NetL_Nume
RSIF,COX2,graph,0.69,Degr_NetL_Nume
RSIF,COX2,graph,0.4818,Degr_NetL_Nume
RSIF,COX2,graph,0.5282,Degr_NetL
RSIF,COX2,graph,0.4845,Degr_NetL
RSIF,COX2,graph,0.5291,Degr_NetL
RSIF,COX2,graph,0.6045,Degr_NetL
RSIF,COX2,graph,0.5864,Degr_NetL
RSIF,COX2,graph,0.6045,Degr_NetL
RSIF,COX2,graph,0.7309,Degr_NetL
RSIF,COX2,graph,0.5973,Degr_NetL
RSIF,COX2,graph,0.6855,Degr_NetL
RSIF,COX2,graph,0.4764,Degr_NetL
RSIF,COX2,graph,0.5255,Degr_Nume
RSIF,COX2,graph,0.4536,Degr_Nume
RSIF,COX2,graph,0.5109,Degr_Nume
RSIF,COX2,graph,0.6555,Degr_Nume
RSIF,COX2,graph,0.6009,Degr_Nume
RSIF,COX2,graph,0.6,Degr_Nume
RSIF,COX2,graph,0.7282,Degr_Nume
RSIF,COX2,graph,0.6291,Degr_Nume
RSIF,COX2,graph,0.6391,Degr_Nume
RSIF,COX2,graph,0.4727,Degr_Nume
RSIF,COX2,graph,0.4873,Degr
RSIF,COX2,graph,0.4882,Degr
RSIF,COX2,graph,0.5236,Degr
RSIF,COX2,graph,0.6373,Degr
RSIF,COX2,graph,0.6927,Degr
RSIF,COX2,graph,0.6791,Degr
RSIF,COX2,graph,0.7582,Degr
RSIF,COX2,graph,0.5255,Degr
RSIF,COX2,graph,0.6773,Degr
RSIF,COX2,graph,0.5145,Degr
RSIF,COX2,graph,0.6727,NetL_Nume
RSIF,COX2,graph,0.5609,NetL_Nume
RSIF,COX2,graph,0.6382,NetL_Nume
RSIF,COX2,graph,0.6718,NetL_Nume
RSIF,COX2,graph,0.4955,NetL_Nume
RSIF,COX2,graph,0.6164,NetL_Nume
RSIF,COX2,graph,0.6645,NetL_Nume
RSIF,COX2,graph,0.7455,NetL_Nume
RSIF,COX2,graph,0.7482,NetL_Nume
RSIF,COX2,graph,0.5091,NetL_Nume
RSIF,COX2,graph,0.5745,NetL
RSIF,COX2,graph,0.6573,NetL
RSIF,COX2,graph,0.6255,NetL
RSIF,COX2,graph,0.63,NetL
RSIF,COX2,graph,0.4918,NetL
RSIF,COX2,graph,0.5327,NetL
RSIF,COX2,graph,0.6627,NetL
RSIF,COX2,graph,0.6055,NetL
RSIF,COX2,graph,0.6464,NetL
RSIF,COX2,graph,0.4073,NetL
RSIF,COX2,graph,0.7036,Nume
RSIF,COX2,graph,0.5518,Nume
RSIF,COX2,graph,0.5691,Nume
RSIF,COX2,graph,0.73,Nume
RSIF,COX2,graph,0.5409,Nume
RSIF,COX2,graph,0.4509,Nume
RSIF,COX2,graph,0.6245,Nume
RSIF,COX2,graph,0.6636,Nume
RSIF,COX2,graph,0.7227,Nume
RSIF,COX2,graph,0.3855,Nume
RSIF,BZR,graph,0.4958,Ipse_Port_BagO
RSIF,BZR,graph,0.4792,Ipse_Port_BagO
RSIF,BZR,graph,0.5667,Ipse_Port_BagO
RSIF,BZR,graph,0.8083,Ipse_Port_BagO
RSIF,BZR,graph,0.3958,Ipse_Port_BagO
RSIF,BZR,graph,0.6146,Ipse_Port_BagO
RSIF,BZR,graph,0.6854,Ipse_Port_BagO
RSIF,BZR,graph,0.6979,Ipse_Port_BagO
RSIF,BZR,graph,0.5229,Ipse_Port_BagO
RSIF,BZR,graph,0.3958,Ipse_Port_BagO
RSIF,BZR,graph,0.6458,Ipse_Port_NetS
RSIF,BZR,graph,0.6438,Ipse_Port_NetS
RSIF,BZR,graph,0.6771,Ipse_Port_NetS
RSIF,BZR,graph,0.8521,Ipse_Port_NetS
RSIF,BZR,graph,0.6479,Ipse_Port_NetS
RSIF,BZR,graph,0.7292,Ipse_Port_NetS
RSIF,BZR,graph,0.6708,Ipse_Port_NetS
RSIF,BZR,graph,0.8438,Ipse_Port_NetS
RSIF,BZR,graph,0.625,Ipse_Port_NetS
RSIF,BZR,graph,0.675,Ipse_Port_NetS
RSIF,BZR,graph,0.8104,Ipse_Port_Degr
RSIF,BZR,graph,0.7313,Ipse_Port_Degr
RSIF,BZR,graph,0.7104,Ipse_Port_Degr
RSIF,BZR,graph,0.9062,Ipse_Port_Degr
RSIF,BZR,graph,0.7792,Ipse_Port_Degr
RSIF,BZR,graph,0.8854,Ipse_Port_Degr
RSIF,BZR,graph,0.8562,Ipse_Port_Degr
RSIF,BZR,graph,0.9042,Ipse_Port_Degr
RSIF,BZR,graph,0.6833,Ipse_Port_Degr
RSIF,BZR,graph,0.7542,Ipse_Port_Degr
RSIF,BZR,graph,0.6146,Ipse_Port_NetL
RSIF,BZR,graph,0.6521,Ipse_Port_NetL
RSIF,BZR,graph,0.6063,Ipse_Port_NetL
RSIF,BZR,graph,0.9313,Ipse_Port_NetL
RSIF,BZR,graph,0.6312,Ipse_Port_NetL
RSIF,BZR,graph,0.8,Ipse_Port_NetL
RSIF,BZR,graph,0.7583,Ipse_Port_NetL
RSIF,BZR,graph,0.8083,Ipse_Port_NetL
RSIF,BZR,graph,0.5542,Ipse_Port_NetL
RSIF,BZR,graph,0.4583,Ipse_Port_NetL
RSIF,BZR,graph,0.5875,Ipse_Port_Nume
RSIF,BZR,graph,0.5833,Ipse_Port_Nume
RSIF,BZR,graph,0.6875,Ipse_Port_Nume
RSIF,BZR,graph,0.8958,Ipse_Port_Nume
RSIF,BZR,graph,0.6854,Ipse_Port_Nume
RSIF,BZR,graph,0.8104,Ipse_Port_Nume
RSIF,BZR,graph,0.8125,Ipse_Port_Nume
RSIF,BZR,graph,0.8562,Ipse_Port_Nume
RSIF,BZR,graph,0.6188,Ipse_Port_Nume
RSIF,BZR,graph,0.5479,Ipse_Port_Nume
RSIF,BZR,graph,0.5458,Ipse_Port
RSIF,BZR,graph,0.5521,Ipse_Port
RSIF,BZR,graph,0.6396,Ipse_Port
RSIF,BZR,graph,0.775,Ipse_Port
RSIF,BZR,graph,0.6333,Ipse_Port
RSIF,BZR,graph,0.775,Ipse_Port
RSIF,BZR,graph,0.6458,Ipse_Port
RSIF,BZR,graph,0.6854,Ipse_Port
RSIF,BZR,graph,0.5562,Ipse_Port
RSIF,BZR,graph,0.5458,Ipse_Port
RSIF,BZR,graph,0.6708,Ipse_BagO_NetS
RSIF,BZR,graph,0.6479,Ipse_BagO_NetS
RSIF,BZR,graph,0.4594,Ipse_BagO_NetS
RSIF,BZR,graph,0.7562,Ipse_BagO_NetS
RSIF,BZR,graph,0.4521,Ipse_BagO_NetS
RSIF,BZR,graph,0.6208,Ipse_BagO_NetS
RSIF,BZR,graph,0.5792,Ipse_BagO_NetS
RSIF,BZR,graph,0.5562,Ipse_BagO_NetS
RSIF,BZR,graph,0.6604,Ipse_BagO_NetS
RSIF,BZR,graph,0.575,Ipse_BagO_NetS
RSIF,BZR,graph,0.6583,Ipse_BagO_Degr
RSIF,BZR,graph,0.7333,Ipse_BagO_Degr
RSIF,BZR,graph,0.6812,Ipse_BagO_Degr
RSIF,BZR,graph,0.6583,Ipse_BagO_Degr
RSIF,BZR,graph,0.3917,Ipse_BagO_Degr
RSIF,BZR,graph,0.6354,Ipse_BagO_Degr
RSIF,BZR,graph,0.7521,Ipse_BagO_Degr
RSIF,BZR,graph,0.7573,Ipse_BagO_Degr
RSIF,BZR,graph,0.7646,Ipse_BagO_Degr
RSIF,BZR,graph,0.5812,Ipse_BagO_Degr
RSIF,BZR,graph,0.5208,Ipse_BagO_NetL
RSIF,BZR,graph,0.5938,Ipse_BagO_NetL
RSIF,BZR,graph,0.6104,Ipse_BagO_NetL
RSIF,BZR,graph,0.7917,Ipse_BagO_NetL
RSIF,BZR,graph,0.5979,Ipse_BagO_NetL
RSIF,BZR,graph,0.6896,Ipse_BagO_NetL
RSIF,BZR,graph,0.6729,Ipse_BagO_NetL
RSIF,BZR,graph,0.8562,Ipse_BagO_NetL
RSIF,BZR,graph,0.7,Ipse_BagO_NetL
RSIF,BZR,graph,0.4438,Ipse_BagO_NetL
RSIF,BZR,graph,0.4833,Ipse_BagO_Nume
RSIF,BZR,graph,0.6479,Ipse_BagO_Nume
RSIF,BZR,graph,0.6292,Ipse_BagO_Nume
RSIF,BZR,graph,0.8938,Ipse_BagO_Nume
RSIF,BZR,graph,0.6229,Ipse_BagO_Nume
RSIF,BZR,graph,0.7312,Ipse_BagO_Nume
RSIF,BZR,graph,0.7125,Ipse_BagO_Nume
RSIF,BZR,graph,0.6375,Ipse_BagO_Nume
RSIF,BZR,graph,0.5896,Ipse_BagO_Nume
RSIF,BZR,graph,0.5156,Ipse_BagO_Nume
RSIF,BZR,graph,0.4771,Ipse_BagO
RSIF,BZR,graph,0.5083,Ipse_BagO
RSIF,BZR,graph,0.5125,Ipse_BagO
RSIF,BZR,graph,0.4865,Ipse_BagO
RSIF,BZR,graph,0.5,Ipse_BagO
RSIF,BZR,graph,0.8333,Ipse_BagO
RSIF,BZR,graph,0.6833,Ipse_BagO
RSIF,BZR,graph,0.7312,Ipse_BagO
RSIF,BZR,graph,0.5375,Ipse_BagO
RSIF,BZR,graph,0.525,Ipse_BagO
RSIF,BZR,graph,0.8188,Ipse_NetS_Degr
RSIF,BZR,graph,0.6729,Ipse_NetS_Degr
RSIF,BZR,graph,0.7042,Ipse_NetS_Degr
RSIF,BZR,graph,0.7354,Ipse_NetS_Degr
RSIF,BZR,graph,0.7208,Ipse_NetS_Degr
RSIF,BZR,graph,0.7479,Ipse_NetS_Degr
RSIF,BZR,graph,0.8625,Ipse_NetS_Degr
RSIF,BZR,graph,0.7875,Ipse_NetS_Degr
RSIF,BZR,graph,0.7583,Ipse_NetS_Degr
RSIF,BZR,graph,0.7625,Ipse_NetS_Degr
RSIF,BZR,graph,0.6875,Ipse_NetS_NetL
RSIF,BZR,graph,0.6188,Ipse_NetS_NetL
RSIF,BZR,graph,0.7188,Ipse_NetS_NetL
RSIF,BZR,graph,0.8625,Ipse_NetS_NetL
RSIF,BZR,graph,0.7208,Ipse_NetS_NetL
RSIF,BZR,graph,0.7833,Ipse_NetS_NetL
RSIF,BZR,graph,0.825,Ipse_NetS_NetL
RSIF,BZR,graph,0.8646,Ipse_NetS_NetL
RSIF,BZR,graph,0.6083,Ipse_NetS_NetL
RSIF,BZR,graph,0.575,Ipse_NetS_NetL
RSIF,BZR,graph,0.7896,Ipse_NetS_Nume
RSIF,BZR,graph,0.6354,Ipse_NetS_Nume
RSIF,BZR,graph,0.7062,Ipse_NetS_Nume
RSIF,BZR,graph,0.9542,Ipse_NetS_Nume
RSIF,BZR,graph,0.7229,Ipse_NetS_Nume
RSIF,BZR,graph,0.8562,Ipse_NetS_Nume
RSIF,BZR,graph,0.8604,Ipse_NetS_Nume
RSIF,BZR,graph,0.7792,Ipse_NetS_Nume
RSIF,BZR,graph,0.6938,Ipse_NetS_Nume
RSIF,BZR,graph,0.6396,Ipse_NetS_Nume
RSIF,BZR,graph,0.6146,Ipse_NetS
RSIF,BZR,graph,0.5562,Ipse_NetS
RSIF,BZR,graph,0.5938,Ipse_NetS
RSIF,BZR,graph,0.8583,Ipse_NetS
RSIF,BZR,graph,0.7979,Ipse_NetS
RSIF,BZR,graph,0.8104,Ipse_NetS
RSIF,BZR,graph,0.6979,Ipse_NetS
RSIF,BZR,graph,0.6688,Ipse_NetS
RSIF,BZR,graph,0.6562,Ipse_NetS
RSIF,BZR,graph,0.6958,Ipse_NetS
RSIF,BZR,graph,0.8,Ipse_Degr_NetL
RSIF,BZR,graph,0.725,Ipse_Degr_NetL
RSIF,BZR,graph,0.7938,Ipse_Degr_NetL
RSIF,BZR,graph,0.9333,Ipse_Degr_NetL
RSIF,BZR,graph,0.7583,Ipse_Degr_NetL
RSIF,BZR,graph,0.8833,Ipse_Degr_NetL
RSIF,BZR,graph,0.875,Ipse_Degr_NetL
RSIF,BZR,graph,0.8292,Ipse_Degr_NetL
RSIF,BZR,graph,0.75,Ipse_Degr_NetL
RSIF,BZR,graph,0.7021,Ipse_Degr_NetL
RSIF,BZR,graph,0.8396,Ipse_Degr_Nume
RSIF,BZR,graph,0.8167,Ipse_Degr_Nume
RSIF,BZR,graph,0.7854,Ipse_Degr_Nume
RSIF,BZR,graph,0.9042,Ipse_Degr_Nume
RSIF,BZR,graph,0.7917,Ipse_Degr_Nume
RSIF,BZR,graph,0.9229,Ipse_Degr_Nume
RSIF,BZR,graph,0.8667,Ipse_Degr_Nume
RSIF,BZR,graph,0.8854,Ipse_Degr_Nume
RSIF,BZR,graph,0.7938,Ipse_Degr_Nume
RSIF,BZR,graph,0.7604,Ipse_Degr_Nume
RSIF,BZR,graph,0.8312,Ipse_Degr
RSIF,BZR,graph,0.775,Ipse_Degr
RSIF,BZR,graph,0.6854,Ipse_Degr
RSIF,BZR,graph,0.775,Ipse_Degr
RSIF,BZR,graph,0.7667,Ipse_Degr
RSIF,BZR,graph,0.8438,Ipse_Degr
RSIF,BZR,graph,0.8833,Ipse_Degr
RSIF,BZR,graph,0.8604,Ipse_Degr
RSIF,BZR,graph,0.7479,Ipse_Degr
RSIF,BZR,graph,0.7875,Ipse_Degr
RSIF,BZR,graph,0.6104,Ipse_NetL_Nume
RSIF,BZR,graph,0.6229,Ipse_NetL_Nume
RSIF,BZR,graph,0.6396,Ipse_NetL_Nume
RSIF,BZR,graph,0.9333,Ipse_NetL_Nume
RSIF,BZR,graph,0.6688,Ipse_NetL_Nume
RSIF,BZR,graph,0.8542,Ipse_NetL_Nume
RSIF,BZR,graph,0.825,Ipse_NetL_Nume
RSIF,BZR,graph,0.8146,Ipse_NetL_Nume
RSIF,BZR,graph,0.5521,Ipse_NetL_Nume
RSIF,BZR,graph,0.5396,Ipse_NetL_Nume
RSIF,BZR,graph,0.5562,Ipse_NetL
RSIF,BZR,graph,0.6667,Ipse_NetL
RSIF,BZR,graph,0.6354,Ipse_NetL
RSIF,BZR,graph,0.9312,Ipse_NetL
RSIF,BZR,graph,0.7208,Ipse_NetL
RSIF,BZR,graph,0.8042,Ipse_NetL
RSIF,BZR,graph,0.8021,Ipse_NetL
RSIF,BZR,graph,0.7875,Ipse_NetL
RSIF,BZR,graph,0.5729,Ipse_NetL
RSIF,BZR,graph,0.4542,Ipse_NetL
RSIF,BZR,graph,0.5979,Ipse_Nume
RSIF,BZR,graph,0.5833,Ipse_Nume
RSIF,BZR,graph,0.6625,Ipse_Nume
RSIF,BZR,graph,0.9333,Ipse_Nume
RSIF,BZR,graph,0.6917,Ipse_Nume
RSIF,BZR,graph,0.8542,Ipse_Nume
RSIF,BZR,graph,0.7896,Ipse_Nume
RSIF,BZR,graph,0.7958,Ipse_Nume
RSIF,BZR,graph,0.6625,Ipse_Nume
RSIF,BZR,graph,0.4625,Ipse_Nume
RSIF,BZR,graph,0.5875,Ipse
RSIF,BZR,graph,0.6229,Ipse
RSIF,BZR,graph,0.5562,Ipse
RSIF,BZR,graph,0.8458,Ipse
RSIF,BZR,graph,0.6,Ipse
RSIF,BZR,graph,0.8938,Ipse
RSIF,BZR,graph,0.6312,Ipse
RSIF,BZR,graph,0.8458,Ipse
RSIF,BZR,graph,0.5917,Ipse
RSIF,BZR,graph,0.5375,Ipse
RSIF,BZR,graph,0.7292,Port_BagO_NetS
RSIF,BZR,graph,0.575,Port_BagO_NetS
RSIF,BZR,graph,0.7187,Port_BagO_NetS
RSIF,BZR,graph,0.775,Port_BagO_NetS
RSIF,BZR,graph,0.5792,Port_BagO_NetS
RSIF,BZR,graph,0.6083,Port_BagO_NetS
RSIF,BZR,graph,0.8042,Port_BagO_NetS
RSIF,BZR,graph,0.675,Port_BagO_NetS
RSIF,BZR,graph,0.5771,Port_BagO_NetS
RSIF,BZR,graph,0.4792,Port_BagO_NetS
RSIF,BZR,graph,0.8125,Port_BagO_Degr
RSIF,BZR,graph,0.7313,Port_BagO_Degr
RSIF,BZR,graph,0.6375,Port_BagO_Degr
RSIF,BZR,graph,0.7583,Port_BagO_Degr
RSIF,BZR,graph,0.5146,Port_BagO_Degr
RSIF,BZR,graph,0.8458,Port_BagO_Degr
RSIF,BZR,graph,0.7938,Port_BagO_Degr
RSIF,BZR,graph,0.825,Port_BagO_Degr
RSIF,BZR,graph,0.7646,Port_BagO_Degr
RSIF,BZR,graph,0.6604,Port_BagO_Degr
RSIF,BZR,graph,0.4854,Port_BagO_NetL
RSIF,BZR,graph,0.4615,Port_BagO_NetL
RSIF,BZR,graph,0.6208,Port_BagO_NetL
RSIF,BZR,graph,0.8833,Port_BagO_NetL
RSIF,BZR,graph,0.4312,Port_BagO_NetL
RSIF,BZR,graph,0.6604,Port_BagO_NetL
RSIF,BZR,graph,0.7146,Port_BagO_NetL
RSIF,BZR,graph,0.7073,Port_BagO_NetL
RSIF,BZR,graph,0.5646,Port_BagO_NetL
RSIF,BZR,graph,0.6146,Port_BagO_NetL
RSIF,BZR,graph,0.4667,Port_BagO_Nume
RSIF,BZR,graph,0.5521,Port_BagO_Nume
RSIF,BZR,graph,0.6302,Port_BagO_Nume
RSIF,BZR,graph,0.8562,Port_BagO_Nume
RSIF,BZR,graph,0.5188,Port_BagO_Nume
RSIF,BZR,graph,0.6688,Port_BagO_Nume
RSIF,BZR,graph,0.7104,Port_BagO_Nume
RSIF,BZR,graph,0.5812,Port_BagO_Nume
RSIF,BZR,graph,0.525,Port_BagO_Nume
RSIF,BZR,graph,0.5938,Port_BagO_Nume
RSIF,BZR,graph,0.2625,Port_BagO
RSIF,BZR,graph,0.4896,Port_BagO
RSIF,BZR,graph,0.5292,Port_BagO
RSIF,BZR,graph,0.825,Port_BagO
RSIF,BZR,graph,0.5417,Port_BagO
RSIF,BZR,graph,0.6063,Port_BagO
RSIF,BZR,graph,0.5938,Port_BagO
RSIF,BZR,graph,0.5781,Port_BagO
RSIF,BZR,graph,0.3729,Port_BagO
RSIF,BZR,graph,0.4438,Port_BagO
RSIF,BZR,graph,0.8062,Port_NetS_Degr
RSIF,BZR,graph,0.7208,Port_NetS_Degr
RSIF,BZR,graph,0.7188,Port_NetS_Degr
RSIF,BZR,graph,0.9,Port_NetS_Degr
RSIF,BZR,graph,0.7604,Port_NetS_Degr
RSIF,BZR,graph,0.8333,Port_NetS_Degr
RSIF,BZR,graph,0.9354,Port_NetS_Degr
RSIF,BZR,graph,0.8479,Port_NetS_Degr
RSIF,BZR,graph,0.7417,Port_NetS_Degr
RSIF,BZR,graph,0.8,Port_NetS_Degr
RSIF,BZR,graph,0.6771,Port_NetS_NetL
RSIF,BZR,graph,0.6312,Port_NetS_NetL
RSIF,BZR,graph,0.7792,Port_NetS_NetL
RSIF,BZR,graph,0.9458,Port_NetS_NetL
RSIF,BZR,graph,0.7812,Port_NetS_NetL
RSIF,BZR,graph,0.7375,Port_NetS_NetL
RSIF,BZR,graph,0.8146,Port_NetS_NetL
RSIF,BZR,graph,0.75,Port_NetS_NetL
RSIF,BZR,graph,0.55,Port_NetS_NetL
RSIF,BZR,graph,0.4917,Port_NetS_NetL
RSIF,BZR,graph,0.7354,Port_NetS_Nume
RSIF,BZR,graph,0.6458,Port_NetS_Nume
RSIF,BZR,graph,0.7229,Port_NetS_Nume
RSIF,BZR,graph,0.9083,Port_NetS_Nume
RSIF,BZR,graph,0.8062,Port_NetS_Nume
RSIF,BZR,graph,0.7833,Port_NetS_Nume
RSIF,BZR,graph,0.775,Port_NetS_Nume
RSIF,BZR,graph,0.8375,Port_NetS_Nume
RSIF,BZR,graph,0.5708,Port_NetS_Nume
RSIF,BZR,graph,0.5104,Port_NetS_Nume
RSIF,BZR,graph,0.7,Port_NetS
RSIF,BZR,graph,0.7,Port_NetS
RSIF,BZR,graph,0.6729,Port_NetS
RSIF,BZR,graph,0.8271,Port_NetS
RSIF,BZR,graph,0.8125,Port_NetS
RSIF,BZR,graph,0.5938,Port_NetS
RSIF,BZR,graph,0.7604,Port_NetS
RSIF,BZR,graph,0.7167,Port_NetS
RSIF,BZR,graph,0.5646,Port_NetS
RSIF,BZR,graph,0.675,Port_NetS
RSIF,BZR,graph,0.7771,Port_Degr_NetL
RSIF,BZR,graph,0.7479,Port_Degr_NetL
RSIF,BZR,graph,0.7667,Port_Degr_NetL
RSIF,BZR,graph,0.9375,Port_Degr_NetL
RSIF,BZR,graph,0.6917,Port_Degr_NetL
RSIF,BZR,graph,0.8688,Port_Degr_NetL
RSIF,BZR,graph,0.8771,Port_Degr_NetL
RSIF,BZR,graph,0.8771,Port_Degr_NetL
RSIF,BZR,graph,0.7292,Port_Degr_NetL
RSIF,BZR,graph,0.7771,Port_Degr_NetL
RSIF,BZR,graph,0.8104,Port_Degr_Nume
RSIF,BZR,graph,0.7812,Port_Degr_Nume
RSIF,BZR,graph,0.7479,Port_Degr_Nume
RSIF,BZR,graph,0.9562,Port_Degr_Nume
RSIF,BZR,graph,0.7563,Port_Degr_Nume
RSIF,BZR,graph,0.9312,Port_Degr_Nume
RSIF,BZR,graph,0.8708,Port_Degr_Nume
RSIF,BZR,graph,0.8896,Port_Degr_Nume
RSIF,BZR,graph,0.7667,Port_Degr_Nume
RSIF,BZR,graph,0.7458,Port_Degr_Nume
RSIF,BZR,graph,0.8271,Port_Degr
RSIF,BZR,graph,0.7792,Port_Degr
RSIF,BZR,graph,0.7813,Port_Degr
RSIF,BZR,graph,0.8521,Port_Degr
RSIF,BZR,graph,0.7458,Port_Degr
RSIF,BZR,graph,0.9042,Port_Degr
RSIF,BZR,graph,0.85,Port_Degr
RSIF,BZR,graph,0.875,Port_Degr
RSIF,BZR,graph,0.7292,Port_Degr
RSIF,BZR,graph,0.7896,Port_Degr
RSIF,BZR,graph,0.6125,Port_NetL_Nume
RSIF,BZR,graph,0.5729,Port_NetL_Nume
RSIF,BZR,graph,0.7125,Port_NetL_Nume
RSIF,BZR,graph,0.8917,Port_NetL_Nume
RSIF,BZR,graph,0.6729,Port_NetL_Nume
RSIF,BZR,graph,0.6792,Port_NetL_Nume
RSIF,BZR,graph,0.7542,Port_NetL_Nume
RSIF,BZR,graph,0.7208,Port_NetL_Nume
RSIF,BZR,graph,0.5812,Port_NetL_Nume
RSIF,BZR,graph,0.5583,Port_NetL_Nume
RSIF,BZR,graph,0.6292,Port_NetL
RSIF,BZR,graph,0.6312,Port_NetL
RSIF,BZR,graph,0.7021,Port_NetL
RSIF,BZR,graph,0.8896,Port_NetL
RSIF,BZR,graph,0.7021,Port_NetL
RSIF,BZR,graph,0.7312,Port_NetL
RSIF,BZR,graph,0.7625,Port_NetL
RSIF,BZR,graph,0.725,Port_NetL
RSIF,BZR,graph,0.525,Port_NetL
RSIF,BZR,graph,0.4562,Port_NetL
RSIF,BZR,graph,0.5938,Port_Nume
RSIF,BZR,graph,0.5583,Port_Nume
RSIF,BZR,graph,0.6521,Port_Nume
RSIF,BZR,graph,0.8729,Port_Nume
RSIF,BZR,graph,0.5792,Port_Nume
RSIF,BZR,graph,0.6979,Port_Nume
RSIF,BZR,graph,0.7792,Port_Nume
RSIF,BZR,graph,0.7229,Port_Nume
RSIF,BZR,graph,0.5708,Port_Nume
RSIF,BZR,graph,0.5792,Port_Nume
RSIF,BZR,graph,0.5417,Port
RSIF,BZR,graph,0.5542,Port
RSIF,BZR,graph,0.5521,Port
RSIF,BZR,graph,0.8625,Port
RSIF,BZR,graph,0.525,Port
RSIF,BZR,graph,0.6583,Port
RSIF,BZR,graph,0.6313,Port
RSIF,BZR,graph,0.75,Port
RSIF,BZR,graph,0.4896,Port
RSIF,BZR,graph,0.5021,Port
RSIF,BZR,graph,0.75,BagO_NetS_Degr
RSIF,BZR,graph,0.7479,BagO_NetS_Degr
RSIF,BZR,graph,0.6146,BagO_NetS_Degr
RSIF,BZR,graph,0.4417,BagO_NetS_Degr
RSIF,BZR,graph,0.5583,BagO_NetS_Degr
RSIF,BZR,graph,0.6729,BagO_NetS_Degr
RSIF,BZR,graph,0.6604,BagO_NetS_Degr
RSIF,BZR,graph,0.7948,BagO_NetS_Degr
RSIF,BZR,graph,0.7771,BagO_NetS_Degr
RSIF,BZR,graph,0.7146,BagO_NetS_Degr
RSIF,BZR,graph,0.5562,BagO_NetS_NetL
RSIF,BZR,graph,0.5562,BagO_NetS_NetL
RSIF,BZR,graph,0.6833,BagO_NetS_NetL
RSIF,BZR,graph,0.8583,BagO_NetS_NetL
RSIF,BZR,graph,0.6979,BagO_NetS_NetL
RSIF,BZR,graph,0.6979,BagO_NetS_NetL
RSIF,BZR,graph,0.8667,BagO_NetS_NetL
RSIF,BZR,graph,0.6167,BagO_NetS_NetL
RSIF,BZR,graph,0.5167,BagO_NetS_NetL
RSIF,BZR,graph,0.6312,BagO_NetS_NetL
RSIF,BZR,graph,0.6312,BagO_NetS_Nume
RSIF,BZR,graph,0.5292,BagO_NetS_Nume
RSIF,BZR,graph,0.7083,BagO_NetS_Nume
RSIF,BZR,graph,0.8792,BagO_NetS_Nume
