clf,dataset_name,dataset_type,auc
ECOD,DHFR,graph,0.4188
ECOD,DHFR,graph,0.4203
ECOD,DHFR,graph,0.6105
ECOD,DHFR,graph,0.6007
ECOD,DHFR,graph,0.6876
ECOD,DHFR,graph,0.4409
ECOD,DHFR,graph,0.6742
ECOD,ad_nominal,binary,0.7199
ECOD,ad_nominal,binary,0.6925
ECOD,ad_nominal,binary,0.7481
ECOD,ad_nominal,binary,0.7082
ECOD,ad_nominal,binary,0.7133
ECOD,ad_nominal,binary,0.7106
ECOD,ad_nominal,binary,0.6918
ECOD,ad_nominal,binary,0.7207
ECOD,ad_nominal,binary,0.7091
ECOD,ad_nominal,binary,0.6831
ECOD,ad_nominal,binary,0.6909
ECOD,ad_nominal,binary,0.7062
ECOD,ad_nominal,binary,0.6791
ECOD,ad_nominal,binary,0.6974
ECOD,ad_nominal,binary,0.6952
ECOD,ad_nominal,binary,0.6629
ECOD,ad_nominal,binary,0.6729
ECOD,ad_nominal,binary,0.7034
ECOD,ad_nominal,binary,0.6645
ECOD,ad_nominal,binary,0.7196
ECOD,TwoLeadECG,timeseries,0.8222
ECOD,TwoLeadECG,timeseries,0.8178
ECOD,TwoLeadECG,timeseries,0.72
ECOD,TwoLeadECG,timeseries,0.8133
ECOD,TwoLeadECG,timeseries,0.6584
ECOD,TwoLeadECG,timeseries,0.7949
ECOD,TwoLeadECG,timeseries,0.7632
ECOD,TwoLeadECG,timeseries,0.654
ECOD,TwoLeadECG,timeseries,0.673
ECOD,TwoLeadECG,timeseries,0.6165
ECOD,TwoLeadECG,timeseries,0.7162
ECOD,TwoLeadECG,timeseries,0.6146
ECOD,TwoLeadECG,timeseries,0.84
ECOD,TwoLeadECG,timeseries,0.786
ECOD,TwoLeadECG,timeseries,0.7968
ECOD,TwoLeadECG,timeseries,0.7092
ECOD,TwoLeadECG,timeseries,0.6337
ECOD,TwoLeadECG,timeseries,0.8584
ECOD,TwoLeadECG,timeseries,0.7657
ECOD,TwoLeadECG,timeseries,0.6571
ECOD,agnews_1,nlp,0.7077
ECOD,agnews_1,nlp,0.7599
ECOD,agnews_1,nlp,0.741
ECOD,agnews_1,nlp,0.7611
ECOD,agnews_1,nlp,0.7652
ECOD,agnews_1,nlp,0.7455
ECOD,agnews_1,nlp,0.7397
ECOD,agnews_1,nlp,0.7467
ECOD,agnews_1,nlp,0.7535
ECOD,agnews_1,nlp,0.7424
ECOD,agnews_1,nlp,0.7324
ECOD,agnews_1,nlp,0.7569
ECOD,agnews_1,nlp,0.7431
ECOD,agnews_1,nlp,0.7497
ECOD,agnews_1,nlp,0.7225
ECOD,agnews_1,nlp,0.7656
ECOD,agnews_1,nlp,0.7143
ECOD,agnews_1,nlp,0.7383
ECOD,agnews_1,nlp,0.7412
ECOD,agnews_1,nlp,0.7324
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,0.9884
HBOS,21_Lymphography,numerical,0.9884
HBOS,21_Lymphography,numerical,0.9884
HBOS,21_Lymphography,numerical,0.9535
HBOS,21_Lymphography,numerical,0.9884
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,0.9535
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,1.0
HBOS,21_Lymphography,numerical,0.9884
HBOS,21_Lymphography,numerical,0.9884
HBOS,36_speech,numerical,0.4503
HBOS,36_speech,numerical,0.5379
HBOS,36_speech,numerical,0.4021
HBOS,36_speech,numerical,0.4097
HBOS,36_speech,numerical,0.3355
HBOS,36_speech,numerical,0.3717
HBOS,36_speech,numerical,0.4361
HBOS,36_speech,numerical,0.3028
HBOS,36_speech,numerical,0.5107
HBOS,36_speech,numerical,0.4652
HBOS,36_speech,numerical,0.585
HBOS,36_speech,numerical,0.4556
HBOS,36_speech,numerical,0.4475
HBOS,36_speech,numerical,0.5042
HBOS,36_speech,numerical,0.5266
HBOS,36_speech,numerical,0.5156
HBOS,36_speech,numerical,0.4861
HBOS,36_speech,numerical,0.5363
HBOS,36_speech,numerical,0.4201
HBOS,36_speech,numerical,0.4804
HBOS,6_cardio,numerical,0.8566
HBOS,6_cardio,numerical,0.8375
HBOS,6_cardio,numerical,0.8561
HBOS,6_cardio,numerical,0.805
HBOS,6_cardio,numerical,0.8503
HBOS,6_cardio,numerical,0.881
HBOS,6_cardio,numerical,0.8634
HBOS,6_cardio,numerical,0.8407
HBOS,6_cardio,numerical,0.819
HBOS,6_cardio,numerical,0.8515
HBOS,6_cardio,numerical,0.8592
HBOS,6_cardio,numerical,0.8673
HBOS,6_cardio,numerical,0.8032
HBOS,6_cardio,numerical,0.8784
HBOS,6_cardio,numerical,0.8385
HBOS,6_cardio,numerical,0.8372
HBOS,6_cardio,numerical,0.8265
HBOS,6_cardio,numerical,0.8382
HBOS,6_cardio,numerical,0.8589
HBOS,6_cardio,numerical,0.8499
HBOS,26_optdigits,numerical,0.8618
HBOS,26_optdigits,numerical,0.844
HBOS,26_optdigits,numerical,0.8826
HBOS,26_optdigits,numerical,0.893
HBOS,26_optdigits,numerical,0.8543
HBOS,26_optdigits,numerical,0.8448
HBOS,26_optdigits,numerical,0.8799
HBOS,26_optdigits,numerical,0.8709
HBOS,26_optdigits,numerical,0.9073
HBOS,26_optdigits,numerical,0.8413
HBOS,26_optdigits,numerical,0.8534
HBOS,26_optdigits,numerical,0.8518
HBOS,26_optdigits,numerical,0.8658
HBOS,26_optdigits,numerical,0.8719
HBOS,26_optdigits,numerical,0.8521
HBOS,26_optdigits,numerical,0.8557
HBOS,26_optdigits,numerical,0.8728
HBOS,26_optdigits,numerical,0.8762
HBOS,26_optdigits,numerical,0.8805
HBOS,26_optdigits,numerical,0.8946
HBOS,COX2,graph,0.7236
HBOS,COX2,graph,0.5555
HBOS,COX2,graph,0.81
HBOS,COX2,graph,0.5355
HBOS,COX2,graph,0.5582
HBOS,COX2,graph,0.4964
HBOS,COX2,graph,0.6391
HBOS,COX2,graph,0.56
HBOS,COX2,graph,0.6873
HBOS,COX2,graph,0.6364
HBOS,COX2,graph,0.72
HBOS,COX2,graph,0.3573
HBOS,COX2,graph,0.5491
HBOS,COX2,graph,0.7891
HBOS,COX2,graph,0.7236
HBOS,COX2,graph,0.6909
HBOS,COX2,graph,0.76
HBOS,COX2,graph,0.6018
HBOS,COX2,graph,0.4873
HBOS,COX2,graph,0.4309
HBOS,BZR,graph,0.5479
HBOS,BZR,graph,0.5479
HBOS,BZR,graph,0.3875
HBOS,BZR,graph,0.5271
HBOS,BZR,graph,0.3969
HBOS,BZR,graph,0.7708
HBOS,BZR,graph,0.6938
HBOS,BZR,graph,0.5552
HBOS,BZR,graph,0.5208
HBOS,BZR,graph,0.4625
HBOS,BZR,graph,0.3833
HBOS,BZR,graph,0.5938
HBOS,BZR,graph,0.4042
HBOS,BZR,graph,0.4812
HBOS,BZR,graph,0.3167
HBOS,BZR,graph,0.2406
HBOS,BZR,graph,0.4375
HBOS,BZR,graph,0.6208
HBOS,BZR,graph,0.4042
HBOS,BZR,graph,0.3479
HBOS,DHFR,graph,0.4625
HBOS,DHFR,graph,0.6115
HBOS,DHFR,graph,0.4455
HBOS,DHFR,graph,0.4897
HBOS,DHFR,graph,0.4306
HBOS,DHFR,graph,0.5262
HBOS,DHFR,graph,0.5596
HBOS,DHFR,graph,0.5884
HBOS,DHFR,graph,0.6824
HBOS,DHFR,graph,0.6141
HBOS,DHFR,graph,0.2729
HBOS,DHFR,graph,0.612
HBOS,DHFR,graph,0.6845
HBOS,DHFR,graph,0.258
HBOS,DHFR,graph,0.4584
HBOS,DHFR,graph,0.6053
HBOS,DHFR,graph,0.6542
HBOS,DHFR,graph,0.6151
HBOS,DHFR,graph,0.5041
HBOS,DHFR,graph,0.6871
HBOS,ad_nominal,binary,0.7222
HBOS,ad_nominal,binary,0.6957
HBOS,ad_nominal,binary,0.7535
HBOS,ad_nominal,binary,0.7106
HBOS,ad_nominal,binary,0.7183
HBOS,ad_nominal,binary,0.7123
HBOS,ad_nominal,binary,0.6981
HBOS,ad_nominal,binary,0.7226
HBOS,ad_nominal,binary,0.7143
HBOS,ad_nominal,binary,0.685
HBOS,ad_nominal,binary,0.6943
HBOS,ad_nominal,binary,0.7097
HBOS,ad_nominal,binary,0.683
HBOS,ad_nominal,binary,0.7016
HBOS,ad_nominal,binary,0.6991
HBOS,ad_nominal,binary,0.6649
HBOS,ad_nominal,binary,0.6759
HBOS,ad_nominal,binary,0.7087
HBOS,ad_nominal,binary,0.6693
HBOS,ad_nominal,binary,0.7229
HBOS,TwoLeadECG,timeseries,0.8413
HBOS,TwoLeadECG,timeseries,0.8629
HBOS,TwoLeadECG,timeseries,0.7467
HBOS,TwoLeadECG,timeseries,0.8451
HBOS,TwoLeadECG,timeseries,0.701
HBOS,TwoLeadECG,timeseries,0.8279
HBOS,TwoLeadECG,timeseries,0.8063
HBOS,TwoLeadECG,timeseries,0.6997
HBOS,TwoLeadECG,timeseries,0.7111
HBOS,TwoLeadECG,timeseries,0.6654
HBOS,TwoLeadECG,timeseries,0.7486
HBOS,TwoLeadECG,timeseries,0.6463
HBOS,TwoLeadECG,timeseries,0.8762
HBOS,TwoLeadECG,timeseries,0.8095
HBOS,TwoLeadECG,timeseries,0.8095
HBOS,TwoLeadECG,timeseries,0.734
HBOS,TwoLeadECG,timeseries,0.6717
HBOS,TwoLeadECG,timeseries,0.8889
HBOS,TwoLeadECG,timeseries,0.8152
HBOS,TwoLeadECG,timeseries,0.6895
HBOS,agnews_1,nlp,0.7087
HBOS,agnews_1,nlp,0.7608
HBOS,agnews_1,nlp,0.7392
HBOS,agnews_1,nlp,0.7607
HBOS,agnews_1,nlp,0.7649
HBOS,agnews_1,nlp,0.7434
HBOS,agnews_1,nlp,0.7405
HBOS,agnews_1,nlp,0.7463
HBOS,agnews_1,nlp,0.7505
HBOS,agnews_1,nlp,0.7441
HBOS,agnews_1,nlp,0.7301
HBOS,agnews_1,nlp,0.755
HBOS,agnews_1,nlp,0.743
HBOS,agnews_1,nlp,0.749
HBOS,agnews_1,nlp,0.7261
HBOS,agnews_1,nlp,0.7633
HBOS,agnews_1,nlp,0.7146
HBOS,agnews_1,nlp,0.74
HBOS,agnews_1,nlp,0.7421
HBOS,agnews_1,nlp,0.7316
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,0.9767
ISF,21_Lymphography,numerical,0.9884
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,0.9535
ISF,21_Lymphography,numerical,0.9767
ISF,21_Lymphography,numerical,0.9884
ISF,21_Lymphography,numerical,0.9651
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,0.8023
ISF,21_Lymphography,numerical,0.9535
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,1.0
ISF,21_Lymphography,numerical,0.9767
ISF,21_Lymphography,numerical,0.9302
ISF,36_speech,numerical,0.5111
ISF,36_speech,numerical,0.5423
ISF,36_speech,numerical,0.3469
ISF,36_speech,numerical,0.4851
ISF,36_speech,numerical,0.3594
ISF,36_speech,numerical,0.4112
ISF,36_speech,numerical,0.6046
ISF,36_speech,numerical,0.5859
ISF,36_speech,numerical,0.4551
ISF,36_speech,numerical,0.4425
ISF,36_speech,numerical,0.5678
ISF,36_speech,numerical,0.535
ISF,36_speech,numerical,0.3968
ISF,36_speech,numerical,0.4942
ISF,36_speech,numerical,0.4761
ISF,36_speech,numerical,0.5821
ISF,36_speech,numerical,0.4982
ISF,36_speech,numerical,0.5209
ISF,36_speech,numerical,0.3814
ISF,36_speech,numerical,0.4954
ISF,6_cardio,numerical,0.9705
ISF,6_cardio,numerical,0.9618
ISF,6_cardio,numerical,0.9686
ISF,6_cardio,numerical,0.965
ISF,6_cardio,numerical,0.9514
ISF,6_cardio,numerical,0.9778
ISF,6_cardio,numerical,0.9556
ISF,6_cardio,numerical,0.9686
ISF,6_cardio,numerical,0.9558
ISF,6_cardio,numerical,0.9583
ISF,6_cardio,numerical,0.9558
ISF,6_cardio,numerical,0.9559
ISF,6_cardio,numerical,0.9667
ISF,6_cardio,numerical,0.9569
ISF,6_cardio,numerical,0.9544
ISF,6_cardio,numerical,0.9493
ISF,6_cardio,numerical,0.9595
ISF,6_cardio,numerical,0.9447
ISF,6_cardio,numerical,0.9754
ISF,6_cardio,numerical,0.9685
ISF,26_optdigits,numerical,0.3177
ISF,26_optdigits,numerical,0.3489
ISF,26_optdigits,numerical,0.4247
ISF,26_optdigits,numerical,0.3905
ISF,26_optdigits,numerical,0.3516
ISF,26_optdigits,numerical,0.3364
ISF,26_optdigits,numerical,0.3521
ISF,26_optdigits,numerical,0.4955
ISF,26_optdigits,numerical,0.3798
ISF,26_optdigits,numerical,0.3587
ISF,26_optdigits,numerical,0.4664
ISF,26_optdigits,numerical,0.4811
ISF,26_optdigits,numerical,0.3605
ISF,26_optdigits,numerical,0.3499
ISF,26_optdigits,numerical,0.4078
ISF,26_optdigits,numerical,0.3147
ISF,26_optdigits,numerical,0.3795
ISF,26_optdigits,numerical,0.3824
ISF,26_optdigits,numerical,0.4183
ISF,26_optdigits,numerical,0.3892
ISF,COX2,graph,0.5855
ISF,COX2,graph,0.5245
ISF,COX2,graph,0.5491
ISF,COX2,graph,0.6427
ISF,COX2,graph,0.4191
ISF,COX2,graph,0.6236
ISF,COX2,graph,0.5409
ISF,COX2,graph,0.2545
ISF,COX2,graph,0.6536
ISF,COX2,graph,0.5945
ISF,COX2,graph,0.5564
ISF,COX2,graph,0.3164
ISF,COX2,graph,0.3909
ISF,COX2,graph,0.4327
ISF,COX2,graph,0.6927
ISF,COX2,graph,0.7382
ISF,COX2,graph,0.5336
ISF,COX2,graph,0.6945
ISF,COX2,graph,0.4264
ISF,COX2,graph,0.4027
ISF,BZR,graph,0.65
ISF,BZR,graph,0.5604
ISF,BZR,graph,0.7292
ISF,BZR,graph,0.8583
ISF,BZR,graph,0.6083
ISF,BZR,graph,0.65
ISF,BZR,graph,0.6792
ISF,BZR,graph,0.7521
ISF,BZR,graph,0.5
ISF,BZR,graph,0.5958
ISF,BZR,graph,0.6104
ISF,BZR,graph,0.8146
ISF,BZR,graph,0.6
ISF,BZR,graph,0.6146
ISF,BZR,graph,0.4396
ISF,BZR,graph,0.6521
ISF,BZR,graph,0.5812
ISF,BZR,graph,0.8208
ISF,BZR,graph,0.5063
ISF,BZR,graph,0.5417
ISF,DHFR,graph,0.6429
ISF,DHFR,graph,0.3212
ISF,DHFR,graph,0.6187
ISF,DHFR,graph,0.6208
ISF,DHFR,graph,0.3993
ISF,DHFR,graph,0.5396
ISF,DHFR,graph,0.538
ISF,DHFR,graph,0.4476
ISF,DHFR,graph,0.5565
ISF,DHFR,graph,0.6274
ISF,DHFR,graph,0.2754
ISF,DHFR,graph,0.4943
ISF,DHFR,graph,0.5277
ISF,DHFR,graph,0.6136
ISF,DHFR,graph,0.5272
ISF,DHFR,graph,0.5211
ISF,DHFR,graph,0.6305
ISF,DHFR,graph,0.6043
ISF,DHFR,graph,0.4697
ISF,DHFR,graph,0.6763
ISF,ad_nominal,binary,0.8218
ISF,ad_nominal,binary,0.8478
ISF,ad_nominal,binary,0.8488
ISF,ad_nominal,binary,0.8056
ISF,ad_nominal,binary,0.8044
ISF,ad_nominal,binary,0.7971
ISF,ad_nominal,binary,0.8321
ISF,ad_nominal,binary,0.8279
ISF,ad_nominal,binary,0.8311
ISF,ad_nominal,binary,0.7835
ISF,ad_nominal,binary,0.8012
ISF,ad_nominal,binary,0.8217
ISF,ad_nominal,binary,0.7928
ISF,ad_nominal,binary,0.8025
ISF,ad_nominal,binary,0.8137
ISF,ad_nominal,binary,0.7718
ISF,ad_nominal,binary,0.8006
ISF,ad_nominal,binary,0.8168
ISF,ad_nominal,binary,0.7964
ISF,ad_nominal,binary,0.8532
ISF,TwoLeadECG,timeseries,0.7727
ISF,TwoLeadECG,timeseries,0.9289
ISF,TwoLeadECG,timeseries,0.6362
ISF,TwoLeadECG,timeseries,0.7911
ISF,TwoLeadECG,timeseries,0.6876
ISF,TwoLeadECG,timeseries,0.8089
ISF,TwoLeadECG,timeseries,0.8444
ISF,TwoLeadECG,timeseries,0.8051
ISF,TwoLeadECG,timeseries,0.7937
ISF,TwoLeadECG,timeseries,0.6489
ISF,TwoLeadECG,timeseries,0.6819
ISF,TwoLeadECG,timeseries,0.6311
ISF,TwoLeadECG,timeseries,0.8241
ISF,TwoLeadECG,timeseries,0.7676
ISF,TwoLeadECG,timeseries,0.7879
ISF,TwoLeadECG,timeseries,0.6857
ISF,TwoLeadECG,timeseries,0.7549
ISF,TwoLeadECG,timeseries,0.8317
ISF,TwoLeadECG,timeseries,0.9105
ISF,TwoLeadECG,timeseries,0.7479
ISF,agnews_1,nlp,0.6134
ISF,agnews_1,nlp,0.6839
ISF,agnews_1,nlp,0.7043
ISF,agnews_1,nlp,0.6211
ISF,agnews_1,nlp,0.6096
ISF,agnews_1,nlp,0.6734
ISF,agnews_1,nlp,0.6534
ISF,agnews_1,nlp,0.6142
ISF,agnews_1,nlp,0.7078
ISF,agnews_1,nlp,0.6458
ISF,agnews_1,nlp,0.6319
ISF,agnews_1,nlp,0.691
ISF,agnews_1,nlp,0.6343
ISF,agnews_1,nlp,0.6337
ISF,agnews_1,nlp,0.6919
ISF,agnews_1,nlp,0.6787
ISF,agnews_1,nlp,0.6302
ISF,agnews_1,nlp,0.6667
ISF,agnews_1,nlp,0.679
ISF,agnews_1,nlp,0.6104
